Devname1,Devname2,Tossingprob
konradk,nick_edgar,4.69E-02
konradk,pascal_rapicault,1.56E-02
konradk,pde-build-inbox,1.56E-02
konradk,pde-ui-inbox,1.56E-02
konradk,platform-doc-inbox,3.13E-02
konradk,platform-help-inbox,6.25E-02
konradk,platform-intro-inbox,3.13E-02
konradk,platform-releng-inbox,1.56E-02
konradk,platform-resources-inbox,3.13E-02
konradk,platform-runtime-inbox,1.56E-02
konradk,platform-search-inbox,1.56E-02
konradk,platform-swt-inbox,6.25E-02
konradk,platform-ui-inbox,1.41E-01
konradk,platform-update-inbox,4.69E-02
konradk,smith,1.56E-02
konradk,wassim.melhem,1.56E-02
konradk,wassimm,1.56E-02
konradk,yasuday,1.56E-02
konstantin.kolinko,david_williams,1
konstantin.komissarchik,arvera,1.85E-02
konstantin.komissarchik,birt-reportdesigner-inbox,1.85E-02
konstantin.komissarchik,cbridgha,3.70E-02
konstantin.komissarchik,community.articles-inbox,1.85E-02
konstantin.komissarchik,csalter,1.85E-02
konstantin.komissarchik,dali.general-inbox,1.85E-02
konstantin.komissarchik,danny.ju,1.85E-02
konstantin.komissarchik,david_williams,1.85E-02
konstantin.komissarchik,deboer,7.41E-02
konstantin.komissarchik,dimitar.giormov,1.85E-02
konstantin.komissarchik,equinox.p2-inbox,1.85E-02
konstantin.komissarchik,gerry.kessler,1.85E-02
konstantin.komissarchik,jdt-core-inbox,1.85E-02
konstantin.komissarchik,jdt-ui-inbox,1.85E-02
konstantin.komissarchik,jhouston.mail,1.85E-02
konstantin.komissarchik,jlanuti,3.70E-02
konstantin.komissarchik,jsholl,7.41E-02
konstantin.komissarchik,jst.j2ee-inbox,5.56E-02
konstantin.komissarchik,jst.jsp-inbox,1.85E-02
konstantin.komissarchik,jst.server-inbox,1.85E-02
konstantin.komissarchik,jst.ws-inbox,1.85E-02
konstantin.komissarchik,kosta,1.85E-02
konstantin.komissarchik,ling.hao,1.85E-02
konstantin.komissarchik,platform-ui-inbox,3.70E-02
konstantin.komissarchik,rfrost,5.56E-02
konstantin.komissarchik,rsinha,1.85E-02
konstantin.komissarchik,shenxue.zhou,3.70E-02
konstantin.komissarchik,susan,1.85E-02
konstantin.komissarchik,tewksbur,1.85E-02
konstantin.komissarchik,wst.common-inbox,1.85E-02
konstantin.komissarchik,wst.javascript-inbox,3.70E-02
konstantin.komissarchik,wst.server-inbox,3.70E-02
konstantin.komissarchik,wst.sse-inbox,1.85E-02
konstantin.komissarchik,wst.ws-inbox,1.85E-02
konstantin.komissarchik,wst.xml-inbox,5.56E-02
konstantin.komissarchik,wtp.inc.xsl-inbox,1.85E-02
konstantin.scheglov,sablin.andrey,1
konstantin.schwed,tom.ware,1
konstantinos_sakellis,nick_edgar,1
kosta,cdeadmin,5.56E-02
kosta,dimo.stoilov,5.56E-02
kosta,gerry.kessler,5.56E-02
kosta,kaloyan.r,5.56E-02
kosta,kathy,5.56E-02
kosta,konstantin.komissarchik,6.67E-01
kosta,ryman,5.56E-02
kovesp,michael_valenta,1
krab,aeschli,1
kratky,birsan,1
krbarnes,carolynmacleod4,4.08E-02
krbarnes,cl.jeffken,2.04E-02
krbarnes,cocoakevin,3.88E-01
krbarnes,darin.eclipse,8.16E-02
krbarnes,darin_swanson,2.04E-02
krbarnes,david.green,2.04E-02
krbarnes,dmurphy10,2.04E-02
krbarnes,eclipse.felipe,4.08E-02
krbarnes,grant_gayed,4.08E-02
krbarnes,jared_burns,2.04E-02
krbarnes,kire,2.04E-02
krbarnes,lars.vogel,2.04E-02
krbarnes,markus_keller,2.04E-02
krbarnes,michael_rennie,4.08E-02
krbarnes,pascal,2.04E-02
krbarnes,silenio_quarti,4.08E-02
krbarnes,skovatch,6.12E-02
krbarnes,snorthov,6.12E-02
krbarnes,wassim.melhem,2.04E-02
krishna_dantam,simon_kaegi,1
kristian.duske,developer,1
krum.bakalsky,neil.hauge,1
krum.tsvetkov,andrew_johnson,1
krzysztof.daniel,bokowski,1.11E-01
krzysztof.daniel,kdaniel,1.11E-01
krzysztof.daniel,kevin_mcguire,1.11E-01
krzysztof.daniel,krzysztof_daniel,1.11E-01
krzysztof.daniel,pawel.1.piech,1.11E-01
krzysztof.daniel,szymon.brandys,3.33E-01
krzysztof.daniel,tod_creasey,1.11E-01
krzysztof.michalski,daniel_megert,7.69E-02
krzysztof.michalski,markus_keller,1.54E-01
krzysztof.michalski,michael_valenta,2.31E-01
krzysztof.michalski,tod_creasey,3.85E-01
krzysztof.michalski,tomasz.zarna,1.54E-01
krzysztof_daniel,kevin_mcguire,8.33E-02
krzysztof_daniel,krzysztof.daniel,5.83E-01
krzysztof_daniel,szymon.brandys,2.50E-01
krzysztof_daniel,szymon.ptaszkiewicz,8.33E-02
ksandler,scott.schneider,1
kshen,swang,1
ksueda,shawn.minto,5.00E-01
ksueda,sminto,5.00E-01
ktsao,rsanchez,1
kurt,cyfgod,1
kurtov,alex.panchenko,4.00E-01
kurtov,andrei.sobolev,4.00E-01
kurtov,nkurtov,2.00E-01
kvenkatraman,bluesoldier,2.50E-01
kvenkatraman,paul,2.50E-01
kvenkatraman,wenfeng.fwd,2.50E-01
kvenkatraman,zqian,2.50E-01
kwerner,ecuellar,2.00E-01
kwerner,jruehlin,4.00E-01
kwerner,noster,2.00E-01
kwerner,snarayan,2.00E-01
kykatsar,loulloudes.n,1
l.ankhbayar,denis.roy,1
l.kirchev,milesparker,1
laffrac,sluiman,1
lance,szymon.brandys,1
lanneluj,jerome_lanneluc,1
lapensee,aniefer,1.25E-01
lapensee,dave_williams,5.00E-01
lapensee,gheorghe,1.25E-01
lapensee,jcamelon,1.25E-01
lapensee,pboparai,1.25E-01
lara.ziosi,michael_rennie,1
larry.isaacs,ccc,1.11E-01
larry.isaacs,deboer,1.11E-01
larry.isaacs,kathy,1.11E-01
larry.isaacs,kirill_frolov,1.11E-01
larry.isaacs,kitlo,1.11E-01
larry.isaacs,perseusli,1.11E-01
larry.isaacs,rob.stryker,2.22E-01
larry.isaacs,wst.common-inbox,1.11E-01
lars.vogel,daniel_megert,7.69E-02
lars.vogel,egit.ui-inbox,7.69E-02
lars.vogel,jeandersonbc,7.69E-02
lars.vogel,john_arthorne,7.69E-02
lars.vogel,martin.oberhuber,7.69E-02
lars.vogel,mknauer,7.69E-02
lars.vogel,pde-ui-inbox,7.69E-02
lars.vogel,platform-text-inbox,7.69E-02
lars.vogel,platform-ui-inbox,2.31E-01
lars.vogel,remy.suen,7.69E-02
lars.vogel,robert.roth.off,7.69E-02
lasher,chenzhh,1.11E-01
lasher,greer,1.11E-01
lasher,hjiyong,1.11E-01
lasher,jeffdouglas,1.11E-01
lasher,jqian,2.22E-01
lasher,jvincens,2.22E-01
lasher,pharmon,1.11E-01
laurent.goubet,ed,1.67E-01
laurent.goubet,ed.merks,1.67E-01
laurent.goubet,emf.cdo-inbox,1.67E-01
laurent.goubet,forums-inbox,1.67E-01
laurent.goubet,m2t.xpand-inbox,1.67E-01
laurent.goubet,stephane.begaudeau,1.67E-01
lautenbacher,annetteheym,1.25E-01
lautenbacher,christian.saad,1.25E-01
lautenbacher,csaad,2.50E-01
lautenbacher,jwt.transformations-inbox,2.50E-01
lautenbacher,jwt.we-inbox,1.25E-01
lautenbacher,marc.dutoo,1.25E-01
lauzond,david_williams,1.67E-01
lauzond,deboer,1.67E-01
lauzond,jeffliu,1.67E-01
lauzond,lmandel,1.67E-01
lauzond,valentinbaciu,3.33E-01
laverone,dwolfe,2.86E-01
laverone,kmtasing,1.43E-01
laverone,linh,2.86E-01
laverone,rodica_ciurea,1.43E-01
laverone,toddsing,1.43E-01
lavinm,darin.eclipse,1
lbustelo,jacek.pospychala,5.00E-01
lbustelo,pedemont,5.00E-01
lchan,birt-build-inbox,1.56E-02
lchan,birt-data-inbox,3.13E-02
lchan,birt-dataaccess-inbox,3.13E-02
lchan,birt-documentation-inbox,1.56E-02
lchan,birt-report-inbox,3.13E-02
lchan,birt-reportengine-inbox,1.56E-02
lchan,birt-reportviewer-inbox,1.56E-02
lchan,bluesoldier,1.56E-02
lchan,brianf,4.69E-02
lchan,cisco,1.56E-02
lchan,doshiro,3.13E-02
lchan,dtp.connectivity-inbox,4.69E-02
lchan,dtp.sqldevtools-inbox,4.69E-02
lchan,equinox.p2-inbox,1.56E-02
lchan,ggong,1.56E-02
lchan,gxue,3.13E-02
lchan,hskolwal,3.13E-02
lchan,jgraham,1.56E-02
lchan,jluo,4.69E-02
lchan,john.graham,4.69E-02
lchan,lzhu,1.25E-01
lchan,mwu,4.69E-02
lchan,rcernich,4.69E-02
lchan,rlu,1.56E-02
lchan,scheung,1.56E-02
lchan,slee,1.56E-02
lchan,swang,1.56E-02
lchan,timezra,1.56E-02
lchan,vpatil,1.56E-02
lchan,wtu,1.56E-02
lchan,wyan,1.56E-02
lchan,xgu,4.69E-02
lchan,xma,3.13E-02
lchan,ydai,1.56E-02
lchen,bluesoldier,5.26E-02
lchen,cchen,5.26E-02
lchen,cyfgod,5.26E-02
lchen,dgao,5.26E-02
lchen,jzhai,5.26E-02
lchen,qwang,5.26E-02
lchen,slee,5.26E-02
lchen,wei.zhao,5.26E-02
lchen,wenfeng.fwd,1.05E-01
lchen,whe,5.26E-02
lchen,wyan,5.26E-02
lchen,xuelan.li,5.26E-02
lchen,yli,1.05E-01
lchen,ywang,1.05E-01
lchen,zqian,1.05E-01
ldamus,anthonyh,2.00E-01
ldamus,cdamus,1.00E-01
ldamus,cmahoney,1.00E-01
ldamus,gmf.runtime.diagram-inbox,1.00E-01
ldamus,jcayne,1.00E-01
ldamus,mmostafa,1.00E-01
ldamus,syedatif,2.00E-01
ldamus,tmacdoug,1.00E-01
leberre,caniszczyk,2.00E-01
leberre,dj_houghton,2.00E-01
leberre,kim.moir,2.00E-01
leberre,pascal,2.00E-01
leberre,simon_kaegi,2.00E-01
ledunnel,bpayton,4.35E-02
ledunnel,brianf,8.70E-02
ledunnel,dali.doc-inbox,4.35E-02
ledunnel,david_williams,8.70E-02
ledunnel,dirk.le.roux,4.35E-02
ledunnel,dpchou,8.70E-02
ledunnel,dtp.sqldevtools-inbox,4.35E-02
ledunnel,hskolwal,4.35E-02
ledunnel,jgraham,4.35E-02
ledunnel,jyeh,4.35E-02
ledunnel,lchan,4.35E-02
ledunnel,mutdosch,4.35E-02
ledunnel,neilwang,4.35E-02
ledunnel,rcernich,4.35E-02
ledunnel,sholars,8.70E-02
ledunnel,tomerm,8.70E-02
ledunnel,wst.xsd-inbox,4.35E-02
ledunnel,yasuday,4.35E-02
leftylynn,irbull,1
leo.dos.santos,silenio_quarti,5.00E-01
leo.dos.santos,steffen.pingel,5.00E-01
leo.treggiari,cdt-core-inbox,1.82E-01
leo.treggiari,cdt-releng-inbox,9.09E-02
leo.treggiari,dinglis,9.09E-02
leo.treggiari,dschaefer,2.73E-01
leo.treggiari,mikhail.sennikovskiy,1.82E-01
leo.treggiari,oleg.krasilnikov,9.09E-02
leo.treggiari,recoskie,9.09E-02
leonard.richardson,amehrega,2.50E-01
leonard.richardson,dlwhiteman,2.50E-01
leonard.richardson,jeremyl,2.50E-01
leonard.richardson,william.muldoon,2.50E-01
les.davis,eclipselink.foundation-inbox,3.33E-01
les.davis,karenfbutzke,3.33E-01
les.davis,paul.fullbright,3.33E-01
lesojones,baumanbr,5.00E-01
lesojones,caniszczyk,5.00E-01
lfrenzel,jeffliu,1
lgrahek,aboyko,5.00E-01
lgrahek,anthonyh,2.50E-01
lgrahek,mmazaik,2.50E-01
lianglc,ruthdaly,1
liangqi,wayne,1
libingw,malgorzata.tomczyk,1.25E-01
libingw,simon_kaegi,1.25E-01
libingw,susan,1.25E-01
libingw,szymon.brandys,2.50E-01
libingw,szymon.brandys.eclipse,1.25E-01
libingw,tomasz.zarna,2.50E-01
libra.launchers-inbox,naci.dai,1
license,john_arthorne,1
liheeng,birt-build-inbox,5.00E-02
liheeng,birt-data-inbox,1.50E-01
liheeng,birt-dataaccess-inbox,1.50E-01
liheeng,birt-report-inbox,1.50E-01
liheeng,birt-reportdesigner-inbox,5.00E-02
liheeng,cchen,5.00E-02
liheeng,hchristensen,5.00E-02
liheeng,lshen,5.00E-02
liheeng,mwu,1.00E-01
liheeng,xwang,5.00E-02
liheeng,xzhu,5.00E-02
liheeng,yulin.wang,1.00E-01
lihuang,bfitzpat,1
lindaw,jean-michel_lemieux,2.00E-01
lindaw,lindawat,4.00E-01
lindaw,michael_valenta,2.00E-01
lindaw,michaelvanmeekeren,2.00E-01
lindawat,platform-ui-inbox,1
ling.5.wang,ed.swartz,5.00E-01
ling.5.wang,ken.ryall,5.00E-01
ling.hao,konstantin.komissarchik,1
ling.yao,srinivas.p.doddapaneni,1
linh,slupesky,5.00E-01
linh,toddsing,5.00E-01
linhongc,alex,4.00E-02
linhongc,birt-build-inbox,4.00E-02
linhongc,birt-chart-inbox,4.00E-02
linhongc,birt-data-inbox,4.00E-02
linhongc,birt-report-inbox,1.20E-01
linhongc,birt-reportdesigner-inbox,4.00E-02
linhongc,birt-reportengine-inbox,4.00E-02
linhongc,cchen,4.00E-02
linhongc,doshiro,4.00E-02
linhongc,hlin,4.00E-02
linhongc,jouyang,4.00E-02
linhongc,jtatchell,8.00E-02
linhongc,lchen,4.00E-02
linhongc,mwu,4.00E-02
linhongc,nli,4.00E-02
linhongc,rlu,4.00E-02
linhongc,scottr,4.00E-02
linhongc,xiong.zhang,8.00E-02
linhongc,yuejie.chen,8.00E-02
linhongc,yulin.wang,4.00E-02
linsong,bfitzpat,2.50E-01
linsong,bluesoldier,2.50E-01
linsong,hui.cao,2.50E-01
linsong,lj,2.50E-01
linux.changelog-inbox,akurtakov,1
linux.distros-inbox,akurtakov,5.00E-01
linux.distros-inbox,ebaron,5.00E-01
linux.oprofile-inbox,akurtakov,3.33E-01
linux.oprofile-inbox,rgrunber,3.33E-01
linux.oprofile-inbox,sgehwolf,3.33E-01
linux.packagingtools-inbox,akurtakov,5.00E-01
linux.packagingtools-inbox,krzysztof.daniel,5.00E-01
list,kai-uwe_maetzel,1
lit,dinglis,5.00E-01
lit,john_arthorne,5.00E-01
liuj1,remy.suen,1
liukl,dlsu,9.09E-02
liukl,johnhsu,9.09E-02
liukl,locl,9.09E-02
liukl,mfhsu,1.82E-01
liukl,mscheng,2.73E-01
liukl,rogalski,1.82E-01
liukl,sami.lechner,9.09E-02
liza.rekadze,himanshu.marathe,3.33E-01
liza.rekadze,jamesssss,3.33E-01
liza.rekadze,rick.sapir,3.33E-01
lizdancy,apnan,1.00E-01
lizdancy,ewchan,2.00E-01
lizdancy,jkubasta,2.00E-01
lizdancy,paules,2.00E-01
lizdancy,samwai,1.00E-01
lizdancy,sluiman,1.00E-01
lizdancy,wendy.wu,1.00E-01
lj,bfitzpat,2.22E-01
lj,david_williams,1.11E-01
lj,ledunnel,4.44E-01
lj,rcernich,1.11E-01
lj,xli,1.11E-01
ljagga,skannoor,1
ljpm27,snorthov,1
lkemmel,hustlg,5.00E-01
lkemmel,ruthdaly,5.00E-01
lkf,mik.kersten,1
lkues,csmclaren,7.69E-02
lkues,debbie_wilson,1.54E-01
lkues,jim_des_rivieres,7.69E-02
lkues,knut_radloff,7.69E-02
lkues,lynne_kues,5.38E-01
lkues,nick_edgar,7.69E-02
llsomava,nitind,1
lmandel,cbrealey,1.18E-02
lmandel,chrusionpuroo,1.18E-02
lmandel,csalter,2.35E-02
lmandel,david.schneider,1.18E-02
lmandel,david_williams,3.53E-02
lmandel,deboer,4.71E-02
lmandel,dsomerfi,1.18E-02
lmandel,dtp.sqldevtools-inbox,1.18E-02
lmandel,gindik,1.18E-02
lmandel,hmstadel,1.18E-02
lmandel,ivansaramandic,1.18E-02
lmandel,jeffliu,2.35E-02
lmandel,jlanuti,4.71E-02
lmandel,jshah,2.35E-02
lmandel,jsholl,1.18E-02
lmandel,jst-inbox,2.35E-02
lmandel,jst.ejb-inbox,1.18E-02
lmandel,jst.j2ee-inbox,2.35E-02
lmandel,jst.jsp-inbox,1.18E-02
lmandel,jst.server-inbox,1.18E-02
lmandel,jst.servlet-inbox,1.18E-02
lmandel,jst.ws-inbox,1.18E-02
lmandel,katep,5.88E-02
lmandel,kathy,2.35E-02
lmandel,kboo,1.18E-02
lmandel,kchong,2.35E-02
lmandel,lauzond,1.18E-02
lmandel,mahutch,1.18E-02
lmandel,mhutchin,1.18E-02
lmandel,naci.dai,1.18E-02
lmandel,nitind,1.18E-02
lmandel,pde-doc-inbox,1.18E-02
lmandel,rcouturier,1.18E-02
lmandel,rmah,1.18E-02
lmandel,syeshin,3.53E-02
lmandel,tmcmack,2.35E-02
lmandel,twagner,1.18E-02
lmandel,vbaciu,4.71E-02
lmandel,vbhadrir,2.35E-02
lmandel,wayne,1.18E-02
lmandel,webtools.documentation-inbox,1.18E-02
lmandel,webtools.releng-inbox,2.35E-02
lmandel,webtools.website-inbox,1.18E-02
lmandel,wst-inbox,7.06E-02
lmandel,wst.internet-inbox,1.18E-02
lmandel,wst.rdb-inbox,1.18E-02
lmandel,wst.server-inbox,1.18E-02
lmandel,wst.sse-inbox,1.18E-02
lmandel,wst.validation-inbox,1.18E-02
lmandel,wst.web-inbox,2.35E-02
lmandel,wst.ws-inbox,1.18E-02
lmandel,wst.xsd-inbox,1.18E-02
lmcbout,sebastien.dubois,1
lmsurpre,rwcarroll,1
loats,tjwatson,1
localization.sequoyah-inbox,boern.dev,1
locl,mfhsu,1
lolrus,aspectj-inbox,1
loskutov,daniel_megert,3.33E-01
loskutov,lars.vogel,6.67E-01
lota,kim.moir,1
louis,dkolovos,1
loulloudes.n,aog-ecl,1.67E-01
loulloudes.n,harald,8.33E-02
loulloudes.n,katis,8.33E-02
loulloudes.n,mariusz.wojtysiak,8.33E-02
loulloudes.n,phytosth,8.33E-02
loulloudes.n,tao,8.33E-02
loulloudes.n,tkoecker,8.33E-02
loulloudes.n,tnikos,3.33E-01
lovering,ccc,5.00E-01
lovering,david_williams,5.00E-01
lowk,bxu,5.71E-01
lowk,wlu,2.86E-01
lowk,zhaohuiy,1.43E-01
lparsons,curtispd,5.00E-01
lparsons,dejan,2.50E-01
lparsons,jjsimpso,1.25E-01
lparsons,sdavids,1.25E-01
lpochman,pochmans,5.00E-01
lpochman,steffen.pingel,5.00E-01
lshanmug,arunkumar.thondapu,1.33E-01
lshanmug,cocoakevin,2.00E-01
lshanmug,jdt-ui-inbox,6.67E-02
lshanmug,platform-ui-inbox,6.67E-02
lshanmug,silenio_quarti,3.33E-01
lshanmug,swt-triaged,2.00E-01
lshen,bin.feng,1.25E-01
lshen,bluesoldier,1.25E-01
lshen,cdeadmin,1.25E-01
lshen,hustlg,1.25E-01
lshen,rlu,1.25E-01
lshen,xiong.zhang,1.25E-01
lshen,yi.wang,1.25E-01
lshen,yulin.wang,1.25E-01
luc_bourlier,avijayr,4.55E-02
luc_bourlier,daniel_megert,4.55E-02
luc_bourlier,darin.eclipse,2.27E-01
luc_bourlier,darin_swanson,4.55E-02
luc_bourlier,eclipse,4.55E-01
luc_bourlier,jared_burns,1.36E-01
luc_bourlier,s.franke,4.55E-02
lucas.bigeardel,dsciamma,5.00E-01
lucas.bigeardel,nickboldt,5.00E-01
ludovic.maitre,sonia_dimitrov,1
lufimtse,platform-swt-inbox,1
luigiwalser,snorthov,1
lukasz,hustlg,1
lulu,jinfahua,1
luyaoly,cdlwuxin,1
luzius.meisser,jim-aj,1.25E-01
luzius.meisser,mchapman,5.00E-01
luzius.meisser,mik.kersten,1.25E-01
luzius.meisser,sjanuary,1.25E-01
luzius.meisser,webmaster,1.25E-01
lxia,bjiang,3.33E-01
lxia,mddunn,3.33E-01
lxia,psun,3.33E-01
lynne_kues,andre_weinand,3.92E-02
lynne_kues,carolynmacleod4,1.96E-02
lynne_kues,daniel_megert,1.96E-02
lynne_kues,eclipse.felipe,1.96E-02
lynne_kues,ercp.eswt-inbox,3.92E-02
lynne_kues,erich_gamma,5.88E-02
lynne_kues,felipe_heidrich,3.92E-02
lynne_kues,grant_gayed,1.96E-02
lynne_kues,kai-uwe_maetzel,3.92E-02
lynne_kues,knut_radloff,2.75E-01
lynne_kues,lkues,5.88E-02
lynne_kues,mike_wilson,3.92E-02
lynne_kues,nick_edgar,5.88E-02
lynne_kues,platform-swt-inbox,9.80E-02
lynne_kues,platform-text-inbox,1.96E-02
lynne_kues,randy_giffen,1.96E-02
lynne_kues,rogalski,1.96E-02
lynne_kues,simon_arsenault,1.96E-02
lynne_kues,tod_creasey,3.92E-02
lynne_kues,veronika_irvine,5.88E-02
lzhang,birt-reportdesigner-inbox,5.00E-01
lzhang,wtu,5.00E-01
lzhangl,nickboldt,1
lzhu,birt-chart-inbox,2.75E-02
lzhu,birt-documentation-inbox,5.49E-03
lzhu,birt-report-inbox,3.30E-02
lzhu,birt-reportdesigner-inbox,4.95E-02
lzhu,birt-reportengine-inbox,2.20E-02
lzhu,birt-reportviewer-inbox,1.10E-02
lzhu,brianf,5.49E-03
lzhu,cchen,5.49E-03
lzhu,christina.stellmach,5.49E-03
lzhu,dgao,5.49E-03
lzhu,dmichonneau,5.49E-03
lzhu,doshiro,1.10E-02
lzhu,dperpas,5.49E-03
lzhu,dsayed,5.49E-03
lzhu,dtp.connectivity-inbox,5.49E-03
lzhu,dtp.enablement-inbox,5.49E-03
lzhu,dtp.sqldevtools-inbox,5.49E-03
lzhu,gxue,1.10E-02
lzhu,heng.li,1.10E-02
lzhu,hlin,5.49E-03
lzhu,jianchao.li,5.49E-02
lzhu,jluo,1.65E-02
lzhu,jouyang,5.49E-03
lzhu,lchan,3.30E-02
lzhu,lzhang,1.10E-02
lzhu,mwu,7.69E-02
lzhu,naidu_luvr,5.49E-03
lzhu,paules,5.49E-03
lzhu,pvolchek,5.49E-03
lzhu,qwang,1.10E-02
lzhu,rlu,2.20E-02
lzhu,slee,5.49E-03
lzhu,tchule,5.49E-03
lzhu,tzhang,5.49E-03
lzhu,verkehr,5.49E-03
lzhu,wei.zhao,1.65E-02
lzhu,wenfeng.fwd,5.49E-03
lzhu,whe,5.49E-03
lzhu,wtu,7.69E-02
lzhu,wwang,5.49E-03
lzhu,wyan,2.75E-02
lzhu,xgu,1.10E-02
lzhu,xiaofeng.zhang,7.69E-02
lzhu,xma,3.85E-02
lzhu,xuelan.li,5.49E-03
lzhu,xwu,9.34E-02
lzhu,xyi,1.10E-02
lzhu,ychen,5.49E-03
lzhu,ycheng,5.49E-03
lzhu,yjiang,5.49E-03
lzhu,yli,2.75E-02
lzhu,yuejie.chen,1.10E-02
lzhu,ywang,5.49E-03
lzhu,zqian,2.75E-02
lzhu,zzhu,2.75E-02
m.helleboid,matthieu.helleboid,1
m2e.core-inbox,igor,5.00E-01
m2e.core-inbox,pascal,5.00E-01
m2m-atl.web-inbox,william.piers,1
m2m-qvt.operational-inbox,serg.boyko2011,1
m2t.jet-inbox,pelder.eclipse,1
m2t.xpand-inbox,andre.arnold,1.67E-01
m2t.xpand-inbox,darius.jockel,1.67E-01
m2t.xpand-inbox,dennis.huebner,1.67E-01
m2t.xpand-inbox,karsten.thoms,3.33E-01
m2t.xpand-inbox,sven.efftinge,1.67E-01
ma,mamacdon,1
maccran,swang,1
madhavi.balusu,nickboldt,1
madocdoyu,daniel_megert,1
mael,aog-ecl,2.50E-01
mael,katis,1.25E-01
mael,mariusz.wojtysiak,1.25E-01
mael,mathias.stuempert,1.25E-01
mael,pawelw,1.25E-01
mael,tkoecker,1.25E-01
mael,tnikos,1.25E-01
maggiet,mikereid,1
mahutch,cbrealey,1.82E-01
mahutch,ccc,1.82E-01
mahutch,csalter,9.09E-02
mahutch,david_williams,9.09E-02
mahutch,kathy,2.73E-01
mahutch,kchong,9.09E-02
mahutch,pmoogk,9.09E-02
mail,carsten.drossel,2.50E-01
mail,jan.koehnlein,2.50E-01
mail,mfhsu,2.50E-01
mail,sam.davis,2.50E-01
makandre,cbrealey,1.82E-01
makandre,david_williams,9.09E-02
makandre,debaetsk,9.09E-02
makandre,kathy,4.55E-01
makandre,pmoogk,1.82E-01
malaperle,david_williams,5.00E-01
malaperle,marc-andre.laperle,5.00E-01
malgorzata.tomczyk,aniefer,7.14E-02
malgorzata.tomczyk,anthonyh,1.43E-01
malgorzata.tomczyk,jamesblackburn+eclipse,7.14E-02
malgorzata.tomczyk,janikpiotrek,7.14E-02
malgorzata.tomczyk,john_arthorne,7.14E-02
malgorzata.tomczyk,ken_walker,7.14E-02
malgorzata.tomczyk,orion.client-inbox,7.14E-02
malgorzata.tomczyk,platform-ui-inbox,7.14E-02
malgorzata.tomczyk,szymon.brandys,1.43E-01
malgorzata.tomczyk,tomasz.zarna,2.14E-01
mamacdon,mark_macdonald,1.43E-01
mamacdon,orion.client-inbox,1.43E-01
mamacdon,orion.editor-inbox,4.29E-01
mamacdon,silenio_quarti,1.43E-01
mamacdon,susan,1.43E-01
manahan,debbie_wilson,1
manderse,darin.eclipse,5.00E-01
manderse,gunnar,5.00E-01
manju656,andrej,5.00E-01
manju656,sandra.lions-piron,5.00E-01
manju_mathew,manju656,1
manjunathan_py,cdt-debug-inbox,1
manklu,schoenbach,1
manpalat,mateusz.matela,1
marc-andre.laperle,alexmonthy,1.67E-01
marc-andre.laperle,cdt-debug-dsf-gdb-inbox,1.67E-01
marc-andre.laperle,cdt-editor-inbox,1.67E-01
marc-andre.laperle,eclipse.sprigogin,1.67E-01
marc-andre.laperle,kitlo,1.67E-01
marc-andre.laperle,malaperle,1.67E-01
marc.dutoo,christian.saad,1
marc.khouzam,alvsan09,7.14E-02
marc.khouzam,anton.leherbauer,7.14E-02
marc.khouzam,cdt-debug-dsf-gdb-inbox,2.14E-01
marc.khouzam,cdt-debug-dsf-inbox,7.14E-02
marc.khouzam,cdt-debug-inbox,7.14E-02
marc.khouzam,dschaefer,1.43E-01
marc.khouzam,fchouinard,7.14E-02
marc.khouzam,john.cortell,7.14E-02
marc.khouzam,pawel.1.piech,7.14E-02
marc.khouzam,pchuong,7.14E-02
marc.khouzam,traveler,7.14E-02
marc.lehmann,jst.server-inbox,1
marc.steffens,tim.winselmann,1
marcel,bluesoldier,1
marcel.bruch,stefan.henss,1
marcello.teodori,steffen.pingel,1
marcelop,davidms,1.58E-01
marcelop,ed.merks,2.63E-01
marcelop,kenn.hussey,5.26E-02
marcelop,lucas.bigeardel,5.26E-02
marcelop,mtveety,5.26E-02
marcelop,nickboldt,2.11E-01
marcelop,pde-ui-inbox,5.26E-02
marcelop,popescu,1.05E-01
marcelop,qiyanli,5.26E-02
marceloschots,laurent.goubet,1
marcin.okraszewski,cwpl-eclipse,2.22E-01
marcin.okraszewski,edyta.kalka,2.22E-01
marcin.okraszewski,pawel.kaczmarek,2.22E-01
marcin.okraszewski,piotr.jaworowski,3.33E-01
marco_mulder,darin_wright,5.00E-01
marco_mulder,dj_houghton,5.00E-01
marcosp2019,hustlg,1
mariano.fernandez,jsholl,1
mariot.chauvin,alexander.nyssen,1.00E-01
mariot.chauvin,anthonyh,1.00E-01
mariot.chauvin,aurelien.pupier,1.00E-01
mariot.chauvin,gmf.runtime.diagram-inbox,1.00E-01
mariot.chauvin,ketanpadegaonkar,1.00E-01
mariot.chauvin,mgobeil,1.00E-01
mariot.chauvin,mistria,1.00E-01
mariot.chauvin,rsternberg,1.00E-01
mariot.chauvin,stephane.begaudeau,1.00E-01
mariot.chauvin,stephane.bouchet,1.00E-01
mariusz.wojtysiak,aog-ecl,1.33E-01
mariusz.wojtysiak,harald,6.67E-02
mariusz.wojtysiak,katis,1.33E-01
mariusz.wojtysiak,loulloudes.n,1.33E-01
mariusz.wojtysiak,mael,2.00E-01
mariusz.wojtysiak,mathias.stuempert,6.67E-02
mariusz.wojtysiak,tnikos,2.00E-01
